(0, 20, -25.705882352941178)
(1, 20, -33.88461538461539)
(2, 20, -29.346153846153847)
(3, 20, -35.17857142857143)
(4, 20, -39.42424242424242)
(5, 20, -37.45454545454545)
(6, 20, -39.0)
(7, 20, -46.717948717948715)
(8, 20, -40.54761904761905)
(9, 20, -40.044444444444444)
(10, 20, -40.78260869565217)
(11, 20, -29.733333333333334)
(12, 20, -35.40625)
(13, 20, -43.03333333333333)
(14, 20, -38.34285714285714)
(15, 20, -39.15)
(16, 20, -46.708333333333336)
(17, 20, -49.56)
(18, 20, -50.46938775510204)
(19, 20, -45.55813953488372)
(20, 20, -41.285714285714285)
(21, 20, -49.20754716981132)
(22, 20, -53.12244897959184)
(23, 20, -40.57142857142857)
(24, 20, -44.7887323943662)
(25, 20, -49.785714285714285)
(26, 20, -40.292682926829265)
(27, 20, -48.9125)
(28, 20, -48.63157894736842)
(29, 20, -47.588235294117645)
(30, 20, -43.48275862068966)
(31, 20, -51.111111111111114)
(32, 20, -48.96875)
(33, 20, -43.84)
(34, 20, -54.85)
(35, 20, -36.166666666666664)
(36, 20, -48.333333333333336)
(37, 20, -59.142857142857146)
(38, 40, -60.0)
(39, 20, -60.0)
(40, 20, -57.8)
(41, 20, -53.5)
(42, 20, -60.0)
(43, 50, -60.0)
