(0, 10, 7.855083163975116)
(1, 10, 5.981015939840496)
(2, 10, 7.8378165527971015)
(3, 10, 5.077310619542601)
(4, 10, 4.312107580341021)
(5, 10, 3.7362566936734694)
(6, 10, 2.6331905362614876)
(7, 10, 1.000542921761409)
(8, 10, 3.267978488437005)
(9, 10, 3.905919964403927)
(10, 10, 3.5603588875208856)
(11, 10, 5.963515201869368)
(12, 10, 3.641786204851399)
(13, 10, 2.2826230446369156)
(14, 10, 3.9482318333930864)
(15, 10, 3.3582295536843225)
(16, 10, 2.3488510209231235)
(17, 10, 5.02463089084759)
(18, 10, 2.008743697621922)
(19, 20, 2.6019602082350546)
(20, 10, 3.1780113325668355)
(21, 10, 2.6134961946895574)
(22, 20, 1.7431775944687964)
(23, 10, 3.670004650275629)
(24, 10, 3.562031820170253)
(25, 10, 3.296863418918504)
(26, 10, 3.4028595357778353)
(27, 10, 4.143637193241012)
(28, 10, 3.1214035010476198)
(29, 10, 3.196582848363809)
(30, 10, 3.9681522061323125)
(31, 50, 1.662017144626585)
(32, 10, 3.51552576678749)
(33, 10, 2.1402676171890254)
(34, 40, 2.321386918533324)
(35, 10, 1.0895912158378185)
(36, 10, 1.3536755967012175)
(37, 10, 0.16424410523997354)
(38, 50, 1.398724430895858)
(39, 10, 0.0)
(40, 10, 0.0)
(41, 10, 0.0)
(42, 10, 0.0)
